日期,开盘,收盘,最高,最低,成交量,ma5,ma10,ma20,price_change,price_change_pct,turnover_rate,name
2025-03-17,17.737116859449497,17.84330481457307,17.90844412318509,17.73148290111682,11373403,17.046358661888174,16.393110287523992,15.83876271547074,0.8759396804844464,0.051624967905277305,0.13289735867299507,未知
2025-03-18,18.295038316631558,18.15202339649494,18.405594164169965,18.076078112937466,8251568,17.327930538784514,16.684852233469186,15.97403328888306,0.30871858192186963,0.01730164816047594,0.11717291101708201,未知
2025-03-19,18.336252796870266,18.29227181684186,18.484314009434677,18.166843104380007,4688484,17.579784088547704,16.997081693950253,16.090457889813887,0.14024842034692142,0.007726324348722614,0.08863928748579651,未知
2025-03-20,18.891104060518,19.07527384271779,19.261423351752853,18.804160885095012,10743813,18.06604780094326,17.33047683386576,16.254647050743255,0.7830020258759305,0.04280507274963044,0.12451800686909618,未知
2025-03-21,19.11318883988982,19.109049815846106,19.259640176757454,19.033278220569176,1263877,18.494384737294755,17.62053265485766,16.444559454030973,0.03377597312831426,0.0017706677978417927,0.015811557282467942,未知
2025-03-24,19.69628202884514,19.608551624169642,19.713402243542237,19.4260713741724,7067079,18.84743409921407,17.94689638055112,16.655304564477586,0.4995018083235365,0.02613954189963577,0.07142898754694572,未知
2025-03-25,19.729859943371547,19.600832969408057,19.87578578141942,19.416435101614038,9327863,19.137196013796693,18.232563276290602,16.894584794677915,-0.007718654761585952,-0.00039363716961490834,0.1003239697535738,未知
2025-03-26,18.946707693737668,19.08499560135109,19.232170105347368,18.832691985107303,5379463,19.295740770698536,18.43776242962312,17.10473065156024,-0.5158373680569674,-0.026317114627835415,0.09896577022595689,未知
2025-03-27,19.215309600530357,19.37720846318885,19.554428673697824,19.063016881281207,4406773,19.35612769479275,18.711087747868003,17.314205864446116,0.2922128618377613,0.015311130688291832,0.06459455931212181,未知
2025-03-28,19.160011982862894,19.27300628042963,19.329873379731424,19.019028128615208,7260690,19.388918987709452,18.941651862502106,17.53101252489834,-0.10420218275922011,-0.005377564211954185,0.0827939310192969,未知
2025-03-31,18.642476323755528,18.663294196016416,18.71158975146043,18.581843996748788,3331977,19.19986750207881,19.02365080064644,17.708380544085216,-0.6097120844132142,-0.03163554639798637,0.054102136907536014,未知
2025-04-01,18.784099699972103,18.752595270570787,18.83514793956903,18.637723162060464,1348849,19.030219962311357,19.083707988054023,17.88428011076161,0.08930107455437053,0.004784850606568233,0.01939052290670047,未知
2025-04-02,18.8499838781358,18.82472584039337,18.858642146306362,18.68627925127702,1836213,18.97816601011981,19.136953390409175,18.067017542179713,0.07213056982258337,0.003846431322270407,0.019531747320228877,未知
2025-04-03,18.662949047342863,18.75836878766624,18.927684579035287,18.6429763886688,3070429,18.85439807501529,19.10526288490402,18.217869859384887,-0.0663570527271311,-0.0035249943765313543,0.05297853237141139,未知
2025-04-04,19.080264058383225,19.069921403742832,19.256165959106724,19.00253472711211,10459641,18.81378109967793,19.10135004369369,18.360941349275677,0.3115526160765931,0.01660872646247584,0.10690241268766314,未知
2025-04-07,18.870383237547827,18.796810225208777,19.04825079685214,18.68851815552664,1565081,18.8404843055164,19.020175903797604,18.483536142174366,-0.2731111785340552,-0.014321568125626988,0.016394528921623786,未知
