日期,开盘,收盘,最高,最低,成交量,ma5,ma10,ma20,price_change,price_change_pct,turnover_rate,name
2025-03-06,65.6333156041311,65.52763017763483,65.87810114827735,65.48645609668739,10066192,66.86050477522592,67.65800343795668,66.36822421909643,-0.8120462564641144,-0.012240732848174073,0.11101316003720971,未知
2025-03-07,66.21125934486946,66.09885819827876,66.81185500603043,65.50150919873744,6685114,66.80043421012167,67.25350804875326,66.4525618173197,0.5712280206439289,0.008717361197031266,0.07492640889470903,未知
2025-03-10,67.01042491582369,66.55700086292764,67.32507716172694,66.11920626404198,8491400,66.39938171012116,66.82291095341299,66.55271466966661,0.4581426646488751,0.006931173656200998,0.08696442856328136,未知
2025-03-11,65.71422289033409,65.74922052566201,66.18227100927734,65.46240348676865,4646097,66.05447723972044,66.69616926995329,66.57789858657355,-0.8077803372656263,-0.012136669723583673,0.05880382328755976,未知
2025-03-12,64.2711930059128,64.82757514519675,65.04036659363366,64.13691273619601,9110256,65.75205698194,66.55187845719493,66.60169249399686,-0.9216453804652645,-0.014017586415424423,0.11485637216624234,未知
2025-03-13,67.76511958202805,67.27311448797589,68.36417353515273,66.81851725476989,7446893,66.10115384400822,66.48082930961706,66.80412553825903,2.445539342779142,0.03772375161806957,0.11177098471708856,未知
2025-03-14,68.6442614076773,68.6182652561377,68.66676878224509,68.31372152725599,3124804,66.60503525558,66.70273473285083,67.00780911665679,1.3451507681618153,0.019995369300201522,0.03233974483023623,未知
2025-03-17,68.95740591597584,68.73419619082783,69.15712837654605,68.16902426637813,3933642,67.04047432116005,66.7199280156406,67.20629614601097,0.11593093469012672,0.0016895054728851082,0.040106331907756546,未知
2025-03-18,67.45970040505074,67.39007403207195,67.8667709986201,67.09847141944337,7825053,67.36864502244204,66.71156113108123,67.30746735224781,-1.34412215875588,-0.01955536302518433,0.14791216796819168,未知
2025-03-19,65.90011174797743,65.72685384707047,66.18861113243082,65.16722860801637,11888838,67.54850076281679,66.6502788723784,67.21642795775084,-1.663220185001478,-0.024680492029285003,0.19718739313451747,未知
2025-03-20,65.63088915984018,66.08004572337214,66.1040537387116,65.61567465706909,9369986,67.30988700989602,66.70552042695212,67.18176193245439,0.3531918763016648,0.005373631257681247,0.1573062475127391,未知
2025-03-21,66.65258284830273,66.14426043881299,67.0958755550579,66.04910328925772,6922745,66.81508604643108,66.71006065100555,66.9817843498794,0.06421471544085477,0.0009717716556927622,0.09978381741391272,未知
2025-03-24,67.7782108109254,68.20294318643056,68.31028510162149,67.7273934235275,8412599,66.70883544555163,66.87465488335584,66.8487829183844,2.058682747617567,0.03112413282664124,0.14978914703247181,未知
2025-03-25,69.15533066020839,68.76817710346346,69.78888853538551,68.21245301083206,8439884,66.98445605982992,67.176550541136,66.93635990554463,0.5652339170328986,0.008287529696304304,0.09750831312584986,未知
2025-03-26,69.13362866288097,68.54692399447674,69.48499955695482,68.05176375569928,5747384,67.5484700893112,67.54848542606399,67.05018194162945,-0.22125310898671557,-0.003217376384048027,0.083723062417812,未知
2025-03-27,71.63610087421478,72.35711928962517,72.59102316441941,71.13366709361127,7981552,68.8038848025618,68.0568859062289,67.26885760792298,3.810195295148432,0.05558521189740686,0.08157483664715835,未知
2025-03-28,72.08999903273521,72.0845167374914,72.29061984752902,71.37483431413212,8086674,69.99193606229747,68.40351105436427,67.55312289360755,-0.27260255213377604,-0.003767459993019136,0.08441447225389243,未知
2025-03-31,75.50555048354657,74.98660220877122,75.68178270510761,74.55928798085702,3336908,71.3486678667656,69.02875165615862,67.87433983589962,2.9020854712798183,0.04025948431961165,0.03507598864728199,未知
2025-04-01,76.33616490859607,75.61121248480417,76.74872622954317,75.02641738209064,2136056,72.71727494303374,69.85086550143183,68.28121331625654,0.6246102760329535,0.008329624994795304,0.022503634407109785,未知
2025-04-02,73.96244310192455,73.7121777621266,74.18113733696786,73.5558256541102,10594984,73.75032569656372,70.64939789293746,68.64983838265792,-1.8990347226775697,-0.02511578190945192,0.12592595679301374,未知
2025-04-03,73.81701281434117,73.25524031269605,74.17758844071626,72.52691575625646,9825500,73.92994990117789,71.36691735186984,69.03621888941097,-0.4569374494305549,-0.006198941115335354,0.11125685244081455,未知
2025-04-04,76.6965053437474,76.66701671495537,76.87400982838207,76.12387621171322,11319009,74.84644989667068,72.41919297948407,69.56462681524481,3.4117764022593207,0.04657382035327263,0.152526076867888,未知
2025-04-07,76.54590064754058,76.3324637346356,77.22110934453165,75.81530719354105,5671303,75.11562220184356,73.23214503430458,70.05339995883021,-0.33455298031977065,-0.004363714601855764,0.08516226643320847,未知
